Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Type,Transaction_Date,Merchant_Category,Location,Device_Type,Account_Balance,Transaction_Status,Fraud_Label
TXN594040,CUST100596,10198.74,Online Payment,2024-09-04 11:08:00,Travel,Jaipur,POS Terminal,40050.27,Failed,0
TXN505900,CUST102243,7668.77,Deposit,2024-09-04 11:09:00,Money Transfer,Chennai,Phone Banking,241009.18,Success,0
TXN608509,CUST100916,10857.89,Transfer,2024-09-04 11:10:00,Jewelry,Mumbai,POS Terminal,23645.33,Success,0
TXN563724,CUST100764,980.28,Credit,2024-09-04 11:17:00,Electronics,Kochi,Mobile App,25922.64,Success,0
TXN515164,CUST102638,720.98,Transfer,2024-09-04 11:19:00,Money Transfer,Chandigarh,Web Browser,24846.33,Success,0
TXN511170,CUST101084,1562.23,Credit,2024-09-04 11:22:00,Fuel,London,ATM,82761.33,Success,0
TXN546141,CUST102564,1817.51,Credit,2024-09-04 11:23:00,Jewelry,Ahmedabad,Mobile App,65495.27,Success,0
TXN536232,CUST102365,1365.69,Transfer,2024-09-04 11:23:00,Money Transfer,Jaipur,Web Browser,71576.62,Success,0
TXN574564,CUST101486,1159.35,Debit,2024-09-04 11:33:00,Jewelry,London,ATM,120108.11,Success,0
TXN513698,CUST101013,256.37,Debit,2024-09-04 11:33:00,Utilities,Dubai,ATM,121805.01,Success,0
TXN615800,CUST100416,1835.09,Credit,2024-09-04 11:36:00,Restaurant,Delhi,ATM,9382.45,Success,0
TXN539148,CUST102384,2039.15,Debit,2024-09-04 11:38:00,Grocery,Mumbai,POS Terminal,124205.7,Success,0
TXN532284,CUST101797,2085.58,Debit,2024-09-04 11:38:00,Electronics,Chennai,Mobile App,39863.46,Success,0
TXN514901,CUST100592,804.75,Credit,2024-09-04 11:40:00,Jewelry,Hyderabad,Web Browser,148053.3,Success,0
TXN530490,CUST101862,16210.56,Debit,2024-09-04 11:41:00,Travel,New York,Web Browser,9635.2,Success,0
TXN598155,CUST100023,9949.67,Debit,2024-09-04 11:42:00,Money Transfer,Kochi,POS Terminal,57898.48,Success,0
TXN523704,CUST102535,917.89,Credit,2024-09-04 11:44:00,Utilities,Kolkata,Mobile App,51075.9,Success,0
TXN542724,CUST102436,437.39,Online Payment,2024-09-04 11:46:00,Online Shopping,Ahmedabad,Web Browser,179766.17,Success,0
TXN500258,CUST102329,5640.77,Transfer,2024-09-04 11:46:00,Electronics,Pune,Web Browser,61580.81,Success,0
TXN532926,CUST101379,395.63,Debit,2024-09-04 11:46:00,Entertainment,Kolkata,Mobile App,40593.81,Success,0
TXN552819,CUST100501,1382.98,Debit,2024-09-04 11:48:00,Fuel,Kochi,POS Terminal,10876.32,Success,0
TXN595367,CUST102179,3084.12,Deposit,2024-09-04 11:49:00,Fuel,Dubai,Web Browser,29737.8,Success,0
TXN551047,CUST100673,4026.34,Deposit,2024-09-04 11:52:00,Entertainment,Jaipur,Mobile App,15391.01,Success,0
TXN562476,CUST101368,348.6,Credit,2024-09-04 11:53:00,Entertainment,Bengaluru,ATM,93977.6,Success,0
TXN534628,CUST102232,924.59,Debit,2024-09-04 11:57:00,Restaurant,New York,Mobile App,24458.36,Success,0
TXN547466,CUST102822,810.47,Credit,2024-09-04 11:58:00,Utilities,Mumbai,Mobile App,47056.28,Success,0
TXN528197,CUST101941,1064.97,Transfer,2024-09-04 12:03:00,ATM Withdrawal,Kolkata,Phone Banking,18234.96,Success,0
TXN512718,CUST100308,857.42,Credit,2024-09-04 12:05:00,ATM Withdrawal,Chennai,ATM,18122.32,Success,0
TXN528135,CUST101428,5304.06,Debit,2024-09-04 12:05:00,Travel,Hyderabad,Web Browser,49863.21,Success,0
TXN574855,CUST100071,3502.1,Transfer,2024-09-04 12:08:00,Utilities,Kolkata,ATM,23758.68,Success,0
TXN579137,CUST101275,721.17,Transfer,2024-09-04 12:11:00,Travel,Hyderabad,Mobile App,105591.58,Success,0
TXN593396,CUST102787,1908.84,Transfer,2024-09-04 12:11:00,Utilities,Pune,ATM,37760.58,Success,0
TXN506783,CUST100349,541.17,Withdrawal,2024-09-04 12:12:00,Grocery,Delhi,Mobile App,19349.27,Success,0
TXN515586,CUST101830,4937.93,Deposit,2024-09-04 12:12:00,Travel,Kolkata,POS Terminal,145549.65,Success,0
TXN541902,CUST100564,702.53,Transfer,2024-09-04 12:17:00,Restaurant,Jaipur,Mobile App,94422.74,Success,0
TXN543996,CUST100078,4562.1,Debit,2024-09-04 12:17:00,Jewelry,Ahmedabad,Mobile App,25847.66,Success,0
TXN520922,CUST100403,4305.83,Deposit,2024-09-04 12:23:00,Utilities,Delhi,Web Browser,29077.01,Success,0
TXN577053,CUST101988,684.12,Online Payment,2024-09-04 12:24:00,Online Shopping,London,Mobile App,81411.81,Success,0
TXN569689,CUST101708,1907.88,Debit,2024-09-04 12:25:00,Grocery,Kochi,Web Browser,29382.69,Success,0
TXN557301,CUST100311,796.18,Transfer,2024-09-04 12:26:00,Entertainment,Kolkata,Mobile App,51170.87,Success,0
TXN555087,CUST102899,2662.1,Debit,2024-09-04 12:26:00,Money Transfer,Kolkata,Web Browser,36490.04,Success,0
TXN596000,CUST100100,2982.32,Debit,2024-09-04 12:28:00,Utilities,Kochi,POS Terminal,47952.75,Success,0
TXN590560,CUST101352,427.8,Transfer,2024-09-04 12:28:00,Utilities,Chennai,Web Browser,164321.08,Success,0
TXN531880,CUST100907,220.82,Transfer,2024-09-04 12:28:00,Grocery,Delhi,Web Browser,20105.38,Success,0
TXN530289,CUST100152,7511.28,Credit,2024-09-04 12:28:00,Electronics,Delhi,Mobile App,58977.92,Success,0
TXN576939,CUST102123,722.96,Withdrawal,2024-09-04 12:31:00,ATM Withdrawal,Bengaluru,POS Terminal,28317.77,Success,0
TXN555015,CUST100663,2939.65,Debit,2024-09-04 12:34:00,Money Transfer,Delhi,POS Terminal,32553.47,Success,0
TXN600009,CUST101045,65.7,Deposit,2024-09-04 12:34:00,Restaurant,Kolkata,Web Browser,73008.4,Success,0
TXN589620,CUST101426,713.19,Debit,2024-09-04 12:37:00,ATM Withdrawal,Delhi,Mobile App,209749.32,Success,0
TXN575187,CUST101922,1338.88,Debit,2024-09-04 12:37:00,Healthcare,Pune,Web Browser,113667.73,Success,0
TXN505873,CUST102681,493.46,Withdrawal,2024-09-04 12:37:00,Utilities,Chandigarh,Web Browser,70761.88,Pending,0
TXN544631,CUST102160,2824.97,Debit,2024-09-04 12:40:00,Money Transfer,Kolkata,Mobile App,34445.35,Success,0
TXN547110,CUST101743,357.58,Credit,2024-09-04 12:43:00,Entertainment,Singapore,ATM,54995.05,Success,0
TXN608122,CUST102873,2179.12,Credit,2024-09-04 12:44:00,Jewelry,Chennai,POS Terminal,11897.67,Success,1
TXN528174,CUST100433,1991.17,Withdrawal,2024-09-04 12:45:00,Utilities,Chandigarh,Web Browser,41979.33,Success,0
TXN552432,CUST101991,266.92,Online Payment,2024-09-04 12:50:00,Fuel,Jaipur,Mobile App,11518.63,Success,0
TXN500214,CUST102217,1172.08,Credit,2024-09-04 12:51:00,ATM Withdrawal,Kochi,Mobile App,156647.66,Success,0
TXN565730,CUST102097,238.52,Deposit,2024-09-04 12:52:00,Entertainment,Pune,Web Browser,102297.67,Success,0
TXN509797,CUST100510,5267.11,Transfer,2024-09-04 13:00:00,ATM Withdrawal,Mumbai,Mobile App,24122.34,Success,0
TXN528686,CUST101032,1088.57,Debit,2024-09-04 13:01:00,Utilities,Pune,ATM,18942.68,Success,0
TXN608040,CUST100588,776.42,Deposit,2024-09-04 13:02:00,Grocery,Bengaluru,Web Browser,33151.02,Success,0
TXN545859,CUST100554,5298.33,Credit,2024-09-04 13:03:00,Money Transfer,Mumbai,Mobile App,49579.91,Success,0
TXN617394,CUST102358,1754.9,Deposit,2024-09-04 13:08:00,Jewelry,New York,Web Browser,23051.31,Success,0
TXN515368,CUST102234,5901.78,Online Payment,2024-09-04 13:08:00,Electronics,Lucknow,Mobile App,16195.97,Failed,0
TXN504577,CUST101882,1215.01,Online Payment,2024-09-04 13:11:00,Online Shopping,Kolkata,Mobile App,2548.94,Success,0
TXN556743,CUST101726,422.37,Transfer,2024-09-04 13:11:00,Restaurant,Ahmedabad,Phone Banking,14867.15,Success,0
TXN511027,CUST101352,489.19,Credit,2024-09-04 13:11:00,Entertainment,Chennai,Phone Banking,159459.87,Success,0
TXN618268,CUST100232,815.84,Transfer,2024-09-04 13:12:00,Fuel,Dubai,Mobile App,53201.56,Success,0
TXN559643,CUST102832,202.61,Debit,2024-09-04 13:12:00,Grocery,Kolkata,POS Terminal,45397.26,Success,0
TXN513091,CUST101220,4151.79,Credit,2024-09-04 13:14:00,Electronics,Mumbai,Web Browser,11813.25,Success,0
TXN504842,CUST101414,10250.48,Credit,2024-09-04 13:17:00,Money Transfer,Delhi,Mobile App,10449.21,Success,0
TXN618935,CUST101832,4243.54,Debit,2024-09-04 13:17:00,Travel,Pune,Web Browser,52247.79,Success,0
TXN593135,CUST100645,2708.02,Debit,2024-09-04 13:22:00,Electronics,Chandigarh,POS Terminal,55834.65,Success,0
TXN606981,CUST101253,310.15,Debit,2024-09-04 13:23:00,ATM Withdrawal,Ahmedabad,Web Browser,55934.61,Failed,0
TXN559139,CUST100754,4480.22,Withdrawal,2024-09-04 13:23:00,Jewelry,Jaipur,ATM,62728.08,Failed,0
TXN603312,CUST101033,970.43,Credit,2024-09-04 13:23:00,,Kochi,POS Terminal,9582.77,Success,0
TXN567367,CUST100982,1068.14,Online Payment,2024-09-04 13:24:00,Entertainment,Lucknow,Web Browser,19226.81,Success,0
TXN512199,CUST102679,146.96,Debit,2024-09-04 13:26:00,Restaurant,Hyderabad,POS Terminal,17522.6,Success,0
TXN610984,CUST101695,3232.85,Transfer,2024-09-04 13:27:00,Travel,Pune,Mobile App,18452.88,Success,0
TXN611068,CUST101731,2157.16,Deposit,2024-09-04 13:32:00,Electronics,Mumbai,ATM,342520.7,Success,0
TXN512710,CUST102834,390.43,Transfer,2024-09-04 13:33:00,Entertainment,Jaipur,POS Terminal,165693.37,Success,0
TXN587317,CUST102726,180.86,Debit,2024-09-04 13:36:00,ATM Withdrawal,Lucknow,POS Terminal,37716.3,Success,0
TXN566878,CUST101495,22599.97,Debit,2024-09-04 13:37:00,Jewelry,Jaipur,Mobile App,31621.06,Success,0
TXN553227,CUST102728,2274.32,Withdrawal,2024-09-04 13:38:00,Utilities,Hyderabad,ATM,47955.97,Success,0
TXN533416,CUST100076,3999.65,Debit,2024-09-04 13:46:00,Online Shopping,Chennai,POS Terminal,73482.73,Success,0
TXN566456,CUST100314,747.71,Transfer,2024-09-04 13:49:00,Entertainment,Hyderabad,POS Terminal,14338.52,Success,0
TXN544802,CUST102138,2505.22,Debit,2024-09-04 13:49:00,Fuel,Lucknow,ATM,36380.53,Success,0
TXN568714,CUST101872,4695.32,Debit,2024-09-04 13:51:00,Jewelry,London,Web Browser,18783.84,Success,0
TXN508973,CUST102382,22864.15,Credit,2024-09-04 13:51:00,Jewelry,Delhi,Web Browser,98225.22,Success,0
TXN531797,CUST101188,3051.42,Debit,2024-09-04 13:55:00,ATM Withdrawal,Lucknow,Mobile App,70640.77,Success,0
TXN593898,CUST101810,1452.06,Online Payment,2024-09-04 13:57:00,Online Shopping,Bengaluru,ATM,27586.42,Success,0
TXN558764,CUST102370,2319.12,Credit,2024-09-04 13:58:00,Healthcare,Kolkata,Mobile App,108136.16,Success,0
TXN565698,CUST101413,524.48,Withdrawal,2024-09-04 13:59:00,Online Shopping,Kochi,Mobile App,22209.82,Success,0
TXN546624,CUST101819,313.11,Credit,2024-09-04 14:04:00,Restaurant,Ahmedabad,Web Browser,63687.67,Success,0
TXN526263,CUST102087,1603.73,Debit,2024-09-04 14:04:00,Fuel,Hyderabad,POS Terminal,11844.78,Success,0
TXN579507,CUST102799,1349.32,Transfer,2024-09-04 14:05:00,Utilities,Lucknow,Mobile App,121800.56,Success,0
TXN515602,CUST100691,2073.83,Online Payment,2024-09-04 14:06:00,Jewelry,Kochi,Mobile App,32518.19,Success,0
TXN598071,CUST101092,8487.38,Transfer,2024-09-04 14:10:00,Healthcare,Chennai,Web Browser,9084.07,Success,0
TXN604511,CUST102163,994.77,Transfer,2024-09-04 14:10:00,ATM Withdrawal,Kolkata,POS Terminal,94475.69,Success,0
TXN586201,CUST101654,949.53,Credit,2024-09-04 14:11:00,Entertainment,Kochi,Mobile App,133841.18,Success,0
TXN523752,CUST102134,10430.19,Transfer,2024-09-04 14:11:00,Electronics,London,ATM,75133.39,Success,0
TXN516249,CUST102660,1140.34,Online Payment,2024-09-04 14:11:00,Healthcare,Chandigarh,Mobile App,50436.01,Success,0
TXN609298,CUST101464,1186.95,Debit,2024-09-04 14:17:00,Online Shopping,Jaipur,Mobile App,25238.88,Success,0
TXN610955,CUST100772,266.76,Transfer,2024-09-04 14:19:00,Fuel,Ahmedabad,Web Browser,29936.07,Success,0
TXN618138,CUST101964,5936.18,Debit,2024-09-04 14:19:00,Healthcare,Lucknow,ATM,112862.65,Success,0
TXN610928,CUST102378,733.02,Credit,2024-09-04 14:21:00,Travel,Delhi,Phone Banking,10122.37,Success,0
TXN593454,CUST101990,460.88,Online Payment,2024-09-04 14:22:00,Online Shopping,Delhi,Web Browser,2069.46,Success,0
TXN567443,CUST100274,944.18,Online Payment,2024-09-04 14:23:00,Travel,Jaipur,Mobile App,44301.78,Success,0
TXN518542,CUST100937,3053.45,Debit,2024-09-04 14:24:00,Jewelry,Delhi,Web Browser,34680.31,Success,0
TXN548464,CUST102609,6819.38,Online Payment,2024-09-04 14:24:00,Jewelry,Hyderabad,Mobile App,67034.05,Success,0
TXN508923,CUST102707,2281.38,Online Payment,2024-09-04 14:25:00,Healthcare,Bengaluru,POS Terminal,19435.8,Success,0
TXN613463,CUST100415,2575.75,Transfer,2024-09-04 14:27:00,Electronics,Singapore,POS Terminal,63414.59,Success,0
TXN600504,CUST100426,1845.92,Online Payment,2024-09-04 14:28:00,Fuel,Chennai,Phone Banking,45280.12,Success,0
TXN618007,CUST102343,1067.44,Debit,2024-09-04 14:28:00,Fuel,Chennai,Mobile App,47834.58,Success,0
TXN540281,CUST102580,450.03,Deposit,2024-09-04 14:33:00,Healthcare,Mumbai,Mobile App,31764.82,Success,0
TXN603410,CUST100323,959.9,Credit,2024-09-04 14:38:00,Jewelry,Pune,Web Browser,18878.61,Success,0
TXN563215,CUST100735,137.96,Online Payment,2024-09-04 14:38:00,Online Shopping,Jaipur,Mobile App,5984.53,Success,0
TXN548971,CUST100011,6014.63,Credit,2024-09-04 14:40:00,Online Shopping,Kochi,POS Terminal,32917.61,Failed,0
TXN511264,CUST101255,696.2,Transfer,2024-09-04 14:41:00,Fuel,Chandigarh,Web Browser,21927.13,Success,0
TXN604166,CUST101005,466.98,Online Payment,2024-09-04 14:42:00,Grocery,Hyderabad,Web Browser,38594.66,Failed,0
TXN583285,CUST100809,335.15,Transfer,2024-09-04 14:43:00,Online Shopping,New York,Phone Banking,14495.02,Success,0
TXN556300,CUST100658,509.01,Debit,2024-09-04 14:44:00,Grocery,Ahmedabad,Mobile App,116584.67,Success,0
TXN614018,CUST100881,1607.72,Deposit,2024-09-04 14:46:00,Grocery,Ahmedabad,POS Terminal,106679.64,Failed,0
TXN558023,CUST101046,1617.08,Withdrawal,2024-09-04 14:47:00,ATM Withdrawal,Bengaluru,Web Browser,78777.32,Success,0
TXN609558,CUST100635,1897.62,Credit,2024-09-04 14:47:00,Online Shopping,Delhi,Mobile App,51639.52,Success,0
TXN542915,CUST101840,1801.65,Withdrawal,2024-09-04 14:48:00,Money Transfer,Mumbai,POS Terminal,66414.92,Success,0
TXN546063,CUST101719,1062.38,Transfer,2024-09-04 14:51:00,Electronics,Chandigarh,ATM,52343.22,Success,0
TXN569529,CUST102935,12114.17,Credit,2024-09-04 14:51:00,Jewelry,Kolkata,Mobile App,61590.37,Failed,0
TXN599074,CUST100342,3463.02,Withdrawal,2024-09-04 14:53:00,Electronics,Chandigarh,Web Browser,9537.76,Success,0
TXN526952,CUST100071,766.28,Deposit,2024-09-04 14:57:00,ATM Withdrawal,Kolkata,Web Browser,34012.82,Success,0
TXN567007,CUST101177,1651.16,Transfer,2024-09-04 15:01:00,Fuel,Hyderabad,Mobile App,56907.26,Success,0
TXN567813,CUST101645,1413.66,Credit,2024-09-04 15:02:00,Online Shopping,Dubai,Mobile App,31587.64,Success,0
TXN542156,CUST101729,2491.21,Debit,2024-09-04 15:05:00,Electronics,Hyderabad,Mobile App,53941.12,Success,0
TXN604052,CUST101953,495.03,Credit,2024-09-04 15:08:00,Grocery,Dubai,Web Browser,45264.8,Success,0
TXN535291,CUST100106,2181.56,Online Payment,2024-09-04 15:12:00,Electronics,Kolkata,ATM,39574.76,Success,0
TXN511239,CUST102102,2342.84,Credit,2024-09-04 15:13:00,Online Shopping,Chandigarh,Mobile App,11008.25,Success,0
TXN551714,CUST101207,1403.04,Deposit,2024-09-04 15:13:00,Healthcare,Pune,Mobile App,24832.35,Success,0
TXN588222,CUST101427,48587.98,Debit,2024-09-04 15:16:00,Jewelry,Mumbai,Web Browser,44768.62,Success,0
TXN520078,CUST101207,4760.15,Credit,2024-09-04 15:21:00,Jewelry,Pune,Web Browser,39546.97,Success,0
TXN502095,CUST100380,1211.89,Online Payment,2024-09-04 15:22:00,ATM Withdrawal,Pune,Mobile App,38110.3,Success,0
TXN502611,CUST101842,212.25,Debit,2024-09-04 15:24:00,Restaurant,Delhi,POS Terminal,72615.96,Success,0
TXN564409,CUST102917,8117.47,Debit,2024-09-04 15:26:00,Money Transfer,Chandigarh,Web Browser,89788.05,Success,0
TXN509525,CUST101518,460.77,Debit,2024-09-04 15:30:00,Healthcare,Delhi,Web Browser,29237.78,Failed,0
TXN510633,CUST101335,920.38,Debit,2024-09-04 15:30:00,Entertainment,Chandigarh,Web Browser,97508.15,Success,0
TXN587844,CUST101218,1711.48,Credit,2024-09-04 15:31:00,Online Shopping,Jaipur,POS Terminal,141824.78,Success,0
TXN581669,CUST102360,174.97,Debit,2024-09-04 15:31:00,Fuel,Chandigarh,POS Terminal,324955.42,Success,0
TXN547788,CUST100430,6558.78,Credit,2024-09-04 15:36:00,Jewelry,Kochi,Mobile App,14692.0,Success,0
TXN506121,CUST101440,5576.75,Credit,2024-09-04 15:38:00,Electronics,Bengaluru,Mobile App,179545.18,Success,0
TXN505437,CUST102007,587.8,Deposit,2024-09-04 15:41:00,Online Shopping,Bengaluru,Mobile App,50487.62,Success,0
TXN538250,CUST100123,1828.9,Online Payment,2024-09-04 15:43:00,Entertainment,Kolkata,POS Terminal,24430.51,Success,0
TXN566102,CUST100569,7232.33,Withdrawal,2024-09-04 15:44:00,Online Shopping,Pune,Web Browser,62478.59,Success,0
TXN619437,CUST101619,2008.87,Transfer,2024-09-04 15:44:00,Money Transfer,Kochi,Web Browser,16895.3,Success,0
TXN567716,CUST101157,11802.38,Credit,2024-09-04 15:47:00,Travel,Mumbai,Mobile App,287844.79,Pending,0
TXN601698,CUST102927,3471.93,Debit,2024-09-04 15:48:00,ATM Withdrawal,Ahmedabad,Mobile App,102300.62,Success,0
TXN567285,CUST102202,6205.89,Debit,2024-09-04 15:49:00,Money Transfer,Kochi,ATM,26274.71,Success,0
TXN508181,CUST100552,689.89,Credit,2024-09-04 15:51:00,Restaurant,Bengaluru,Mobile App,92789.96,Success,0
TXN530314,CUST100891,1049.0,Deposit,2024-09-04 15:52:00,Fuel,Singapore,POS Terminal,37336.71,Success,0
TXN537899,CUST101883,808.8,Deposit,2024-09-04 15:53:00,Fuel,Lucknow,Web Browser,196441.48,Success,0
TXN582792,CUST102718,1673.75,Debit,2024-09-04 15:53:00,Fuel,Mumbai,Web Browser,11304.64,Success,0
TXN603842,CUST101575,90.63,Online Payment,2024-09-04 15:55:00,Restaurant,Bengaluru,Web Browser,13482.83,Success,0
TXN593037,CUST100485,231.27,Transfer,2024-09-04 15:56:00,Fuel,Kolkata,Mobile App,36681.62,Success,0
TXN571011,CUST101893,2695.11,Withdrawal,2024-09-04 15:57:00,Electronics,Mumbai,Mobile App,20369.09,Success,0
TXN520647,CUST101275,11694.45,Debit,2024-09-04 15:57:00,Money Transfer,Hyderabad,ATM,102040.53,Success,0
TXN589141,CUST101208,122.77,Credit,2024-09-04 15:59:00,Utilities,Chennai,Web Browser,811972.51,Success,0
TXN571614,CUST100708,12373.42,Debit,2024-09-04 16:05:00,Travel,Kolkata,Web Browser,162149.35,Success,0
TXN522459,CUST101780,12740.89,Transfer,2024-09-04 16:08:00,Grocery,Bengaluru,Web Browser,16209.25,Failed,0
TXN595626,CUST102504,3067.64,Online Payment,2024-09-04 16:11:00,Travel,Chennai,Web Browser,48297.62,Success,0
TXN529478,CUST100725,5077.9,Debit,2024-09-04 16:12:00,Fuel,Mumbai,POS Terminal,15809.55,Pending,0
TXN599113,CUST100221,444.19,Transfer,2024-09-04 16:20:00,Grocery,Pune,POS Terminal,24174.32,Success,0
TXN541225,CUST101626,285.43,Transfer,2024-09-04 16:24:00,Fuel,Hyderabad,Mobile App,8311.8,Success,0
TXN565457,CUST101363,10719.35,Debit,2024-09-04 16:27:00,Electronics,Mumbai,Web Browser,28651.45,Success,0
TXN530659,CUST100191,762.21,Debit,2024-09-04 16:29:00,ATM Withdrawal,Chennai,POS Terminal,43663.04,Success,0
TXN520708,CUST100753,8746.22,Withdrawal,2024-09-04 16:30:00,Electronics,Pune,Mobile App,5567.58,Success,0
TXN601056,CUST102693,250.13,Debit,2024-09-04 16:31:00,Entertainment,Dubai,Web Browser,47002.32,Success,0
TXN565079,CUST101261,17504.6,Debit,2024-09-04 16:35:00,Jewelry,Kolkata,Mobile App,119486.07,Success,0
TXN590382,CUST100248,11885.82,Online Payment,2024-09-04 16:36:00,Jewelry,Hyderabad,Web Browser,6147.05,Success,0
TXN545719,CUST101680,3418.16,Deposit,2024-09-04 16:41:00,Online Shopping,Lucknow,POS Terminal,27670.02,Success,0
TXN593680,CUST100969,1554.13,Online Payment,2024-09-04 16:59:00,Fuel,Bengaluru,Mobile App,9462.5,Success,0
TXN567393,CUST100814,15391.41,Credit,2024-09-04 16:59:00,Travel,Delhi,Mobile App,74184.99,Success,0
TXN509486,CUST100029,1156.71,Online Payment,2024-09-04 16:59:00,Restaurant,Jaipur,Mobile App,45022.79,Success,0
TXN580894,CUST100134,522.63,Withdrawal,2024-09-04 17:06:00,Restaurant,Ahmedabad,Mobile App,51451.81,Success,1
TXN519556,CUST102224,948.41,Debit,2024-09-04 17:06:00,Utilities,Kochi,Web Browser,60068.84,Success,0
TXN514674,CUST101134,2539.54,Transfer,2024-09-04 17:14:00,Jewelry,London,Web Browser,32486.72,Success,0
TXN568750,CUST101354,4921.83,Debit,2024-09-04 17:15:00,Healthcare,Kochi,Mobile App,16226.33,Success,0
TXN554055,CUST101641,1243.87,Credit,2024-09-04 17:17:00,Money Transfer,Delhi,POS Terminal,89399.85,Success,0
TXN610439,CUST102396,1489.83,Transfer,2024-09-04 17:19:00,ATM Withdrawal,Chennai,Web Browser,63191.97,Success,0
TXN558599,CUST102361,7872.02,Deposit,2024-09-04 17:22:00,Money Transfer,Mumbai,Mobile App,41923.72,Success,0
TXN598371,CUST102960,1328.34,Debit,2024-09-04 17:25:00,ATM Withdrawal,Hyderabad,ATM,108173.83,Success,0
TXN588439,CUST101747,1087.29,Withdrawal,2024-09-04 17:27:00,Entertainment,Pune,Mobile App,161786.25,Success,0
TXN619423,CUST100431,1554.62,Credit,2024-09-04 17:31:00,Fuel,Lucknow,POS Terminal,47446.64,Success,0
TXN514564,CUST100922,9202.84,Debit,2024-09-04 17:31:00,Travel,Ahmedabad,Mobile App,8208.71,Success,0
TXN593584,CUST102690,1738.73,Withdrawal,2024-09-04 17:38:00,Grocery,Kochi,POS Terminal,14232.42,Success,0
TXN564007,CUST101866,3665.62,Debit,2024-09-04 17:40:00,Online Shopping,Kochi,Mobile App,26332.38,Success,0
TXN579842,CUST100973,3078.18,Debit,2024-09-04 17:44:00,Travel,Kochi,Mobile App,1881.54,Success,0
TXN537233,CUST100458,3529.6,Online Payment,2024-09-04 17:46:00,Online Shopping,Lucknow,ATM,11246.46,Success,0
TXN596668,CUST101806,137.11,Transfer,2024-09-04 17:52:00,Restaurant,Kolkata,Mobile App,38316.62,Success,0
TXN597239,CUST101231,4464.76,Credit,2024-09-04 17:52:00,Jewelry,Ahmedabad,Mobile App,13033.26,Success,0
TXN550440,CUST101857,1396.26,Online Payment,2024-09-04 17:53:00,Restaurant,Chennai,Mobile App,1199.17,Success,0
TXN553881,CUST100172,1327.01,Debit,2024-09-04 17:53:00,Grocery,Chennai,ATM,35269.94,Success,0
TXN607276,CUST102911,1942.82,Withdrawal,2024-09-04 17:56:00,Grocery,Delhi,Web Browser,128974.21,Failed,0
TXN561404,CUST102289,3260.81,Debit,2024-09-04 17:56:00,Money Transfer,Chennai,POS Terminal,119480.81,Success,0
TXN613901,CUST100979,962.04,Online Payment,2024-09-04 17:58:00,Fuel,Bengaluru,Web Browser,29756.0,Success,0
